id	reviewed_date	location	hotel_restaurant_name	review
rn408076978	"Reviewed August 20, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"This location has brightened my veiw of Phuket on my current visit.
It just feels right.
Unlike some of the other options."
rn406909647	"Reviewed August 18, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"The owner of the speed boat company we went to Phi Phi with recommended we check this place out for sundowners. Great spot, nice local atmosphere and tasty bites to eat with a stunning view over the bay."
rn406427946	"Reviewed August 16, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"I have lived in Phuket for over 12 years, I can promise that the steak at ACYC is the best I have ever had in Phuket, especially if you compare to the price. Great and friendly service, kind of the warmth that makes you feel...More"
rn401563471	"Reviewed August 4, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Great for sundowners, Sunday roast and fish and chips by the sea.
Staff are very friendly and owner very welcoming. You don't have to be a member to go to the restaurant, very chilled out laid back place, great for kids to run about on...More"
rn399542444	"Reviewed July 31, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"First we couldn't even handle how amazing their crispy pork was. Meat was really well cooked and crispy, sauce with carlic and oyster sauce was pure heaven and the size of the portion... well, we are big eaters and we barely emptied our plates.
Atmosphere...More"
rn399060242	"Reviewed July 29, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Phuket Yacht Club (as it is called now) is open to everyone who like beautiful views of boats and islands, right on the water, combined with good drinks and good food. A lovely relaxed atmosphere with truly friendly staff who are really welcoming and cheerful....More"
rn394915922	"Reviewed July 20, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	A superb setting with views over Chalong Bay. The menu is limited but good value and the Bangers and Mash I ordered was excellent. I saw what my friends ordered and so I will return to try more dishes from the menu.
rn391613365	"Reviewed July 11, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	A fantastic menu selection and great atmosphere sitting at the waters edge looking out on Ao Chalong bay. Friendly staff makes it a great place for a group or just go alone and chat to the local yachties. Cool music selection too.
rn390240708	"Reviewed July 7, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Went here for dinner, we arrived as they were packing up but the owner said it was no problem. Felt at ease within minutes , very friendly staff and a great menu. I ordered Thai food and it was great , I was surprised by...More"
rn389247510	"Reviewed July 4, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Had dinner here last night, it was great. Food was perfect, white snapper fillet with mash potato and veggies. Kim and his team were perfect hosts, good conversation, attention to detail. Great settinmg right on the beach, relaxing and quiet.
Highly recommend this place, will...More"
rn389069807	"Reviewed July 4, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Went with my family. Small restaurant, the turn from the main road can be easily missed - if you're following the in-vehicle GPS, drive a little slowly else you'll easily miss the turn.
Driving into the club, it looks a little underwhelming, but do not...More"
rn388959261	"Reviewed July 4, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Been to this restaurant twice now, both times while holidaying in Phuket. Great food, very friendly staff and owners..Great spot on waters edge..Try it, you will like it ! Craig and Nang.."
rn387720162	"Reviewed June 30, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Local yacht club bar and restaurant, friendly staff and a welcomig atmosphere, easy and relaxed. Prices are great and so is the food, I pop in here regularly with friends or alone and always someone to strike up a conversation with."
rn386823491	"Reviewed June 27, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Last night we had 8 friends from Bangkok and Australia and took them to the yacht club. Everyone liked the environment. Kym and his staff are efficient and professional and super friendly.
They have a great menu with selected Thai and international dishes including great...More"
rn383919101	"Reviewed June 19, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"This restaurant is surprisingly good. We were late as the driver can't find the place, but they waited for us and explained over the phone very great patience. The food is amazing. Seafood Green curry is awesome. Pizza is also impressive. I can't help to...More"
rn375050709	"Reviewed May 21, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"My husband & I had planned to go for a dinner here but as we were already driving around in the area & it was lunchtime we decided we would dine for lunch instead.
I had found this place by reviews on Trip Advisor which...More"
rn374008988	"Reviewed May 18, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Always like returning to the Yacht club,Kym and his wife are lovely people and so welcoming,I introduced my friends to the place this time and they had breakfast there almost everyday as we were staying at the Ao Chalong villa and spa which is just...More"
rn370108317	"Reviewed May 4, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Over the course of a month I virtually lived in this restaurant while I was helping out at the sailing school. The owners, Kim and Pia, made a real effort with every visitor so you feel welcome and comfortable from the moment you walk in...More"
rn368449062	"Reviewed April 28, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"This is our first time to this restaurant, I love the place since dinner at the beach are always beautiful.. Plus the staffs were all nice.. Me and my husband ordered this snapper with salad and avocado which is I think it's a bit expensive,...More"
rn367627100	"Reviewed April 25, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"As a destination expert for Thailand this is a gem of a place for breakfast , lunch , or evening meal or just a drink. Water front location friendly staff with a great ambiance. Kim and Pia will always take the time to welcome new...More"
rn367157299	"Reviewed April 25, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	Wow can't really explain how much of an awesome place to eat and drink is<f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D> the owner Kim and his wife are the nicest people you could meet!!! The food here is top top class anything from the menu you won't be disappointed also make...More
rn367053294	"Reviewed April 24, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"The yacht club has a very nice staff and owner. Food is always good and beer is cold! We enjoy taking the dingy, must watch out for tides though. Can be very shallow.More"
rn365049257	"Reviewed April 18, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Very funky cool restaurant and bar. Kim and the team knock up a great meal with an excellent blend if western or Thai. Quality all round here.
Add this place to your shopping list. It is what I deem to be ticketyboo.
Great value for...More"
rn365045193	"Reviewed April 18, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"What a great find this place is - Kim and his crew are beautiful people and the food was amazing - highly recommend!
The view is also a treat and a must for anyone looking for a relaxing afternoon or evening."
rn361456735	"Reviewed April 4, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Lovely food, excellent service, and great atmosphere (AMAZING VIEW). A bit off the beaten path, but this hidden gem is well worth finding. Would definitely recommend."
rn358348868	"Reviewed March 24, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Very friendly staff; quick service and food is fast. everything I had on the menu was fantastic, both western and thai! The yacht club itself has a great chill sailor atmosphere, everyone is so nice. definitely worth finding!"
rn357194274	"Reviewed March 20, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Homesick is the feeling I have during the period I'm not in Phuket and I can not drink my daily coffee at the bar of Kim and Pia and their most lovely staff, can not enjoy one of the tasty dishes of their menu...
Phuket...More"
rn353695965	"Reviewed March 7, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Phuket Yacht Club may be a bit off the beaten track, but the venue is well worth finding. My wife and I have been there many times over recent years and the experience only gets better. Kim, the restaurant owner, has done a fabulous job...More"
rn353245229	"Reviewed March 6, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	My friend and I have been traveling for two weeks in Thailand. Surrounded by couples and back packpers. Phuket yacht club was a very welcoming environment. We made friends with everyone. It became our 'Cheers' in Thailand. You must visit.
rn350768438	"Reviewed February 25, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"Kim, owner and chef has created a great dining experience right on thne edge of Chalong Bay. Sunday lunch is popular….book ahead. Popular with those whao enjoy a classic Sunday roast. This is not for me but I had the best fish and Chips for...More"
rn349984071	"Reviewed February 22, 2016 "	 Patong	Ao Chalong Yacht Club Restaurant	"A hidden gem. This restaurant serves a fantastic full English breakfast with real pork sausages and streaky bacon, beans, fried tomato, egg, hash brown, Tea and toast. The Thai food is also very good."
